PROCESSDATA	2411AIC90201 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-01 21:55:00	751
tagname	2411AIC90201.MV	2411AIC90201.PV	2411AIC90201.SV	2411AIC90201.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
2024-10-01 23:38:00	1.813271752	7.337985556857143	7.32369661	1	0	0	0	0
2024-10-01 23:38:10	1.813643932	7.338080412	7.32369661	1	0	0	0	0
2024-10-01 23:38:20	1.8135063791304349	7.338452089565218	7.32369661	1	0	0	0	0
2024-10-01 23:38:30	1.8130102068571428	7.339170425714285	7.32369661	1	0	0	0	0
2024-10-01 23:38:40	1.8132460507317072	7.337766450243903	7.32369661	1	0	0	0	0
2024-10-01 23:38:50	1.8135887357746479	7.336645971830986	7.32369661	1	0	0	0	0
2024-10-01 23:39:00	1.8138122479661016	7.336883520000001	7.32369661	1	0	0	0	0
2024-10-01 23:39:10	1.8134255177142857	7.337000057142857	7.32369661	1	0	0	0	0
2024-10-01 23:39:20	1.8128081534246574	7.338370493150685	7.32369661	1	0	0	0	0
2024-10-01 23:39:30	1.8127876491954023	7.337952965517241	7.32369661	1	0	0	0	0
2024-10-01 23:39:40	1.8130781230508475	7.336930937966102	7.32369661	1	0	0	0	0
2024-10-01 23:39:50	1.8131609352112676	7.336990774647887	7.32369661	1	0	0	0	0
2024-10-01 23:40:00	1.8128650145714285	7.338068142857143	7.32369661	1	0	0	0	0
2024-10-01 23:40:10	1.812646119	7.337679604	7.32369661	1	0	0	0	0
2024-10-01 23:40:20	1.8127177406666668	7.336102533333333	7.32369661	1	0	0	0	0
2024-10-01 23:40:30	1.813589428	7.333908544	7.32369661	1	0	0	0	0
2024-10-01 23:40:40	1.8138841928571428	7.334840797142857	7.32369661	1	0	0	0	0
2024-10-01 23:40:50	1.8134365897468354	7.3357786962025315	7.32369661	1	0	0	0	0
2024-10-01 23:41:00	1.8125692670689655	7.33693915086207	7.32369661	1	0	0	0	0
2024-10-01 23:41:10	1.8132088601098901	7.33537674978022	7.32369661	1	0	0	0	0
2024-10-01 23:41:20	1.8133354042028986	7.334885181014493	7.32369661	1	0	0	0	0
2024-10-01 23:41:30	1.813129498901099	7.335496942087913	7.32369661	1	0	0	0	0
2024-10-01 23:41:40	1.8129225485714284	7.335229902380952	7.32369661	1	0	0	0	0
2024-10-01 23:41:50	1.8130126	7.33517926057971	7.32369661	1	0	0	0	0
2024-10-01 23:42:00	1.8128793513043477	7.336498069565217	7.32369661	1	0	0	0	0
2024-10-01 23:42:10	1.8125996345	7.335915011666667	7.32369661	1	0	0	0	0
2024-10-01 23:42:20	1.812550667142857	7.335381917714286	7.32369661	1	0	0	0	0
2024-10-01 23:42:30	1.8131991862222223	7.333755809777778	7.32369661	1	0	0	0	0
2024-10-01 23:42:40	1.8131867656	7.3344541318	7.32369661	1	0	0	0	0
2024-10-01 23:42:50	1.81261909	7.335275864637681	7.32369661	1	0	0	0	0
2024-10-01 23:43:00	1.8122865952	7.3365221098	7.32369661	1	0	0	0	0
2024-10-01 23:43:10	1.811901972	7.336203112	7.32369661	1	0	0	0	0
2024-10-01 23:43:20	1.8122046169135801	7.33589673037037	7.32369661	1	0	0	0	0
2024-10-01 23:43:30	1.8126000497435897	7.334432048846153	7.32369661	1	0	0	0	0
2024-10-01 23:43:40	1.8130753	7.333373379761905	7.32369661	1	0	0	0	0
2024-10-01 23:43:50	1.8128280888888888	7.333234842592592	7.32369661	1	0	0	0	0
2024-10-01 23:44:00	1.81291485	7.334425595625	7.32369661	1	0	0	0	0
2024-10-01 23:44:10	1.8124148740000001	7.33423926	7.32369661	1	0	0	0	0
2024-10-01 23:44:20	1.8128376834285715	7.333594350857143	7.32369661	1	0	0	0	0
2024-10-01 23:44:30	1.8130220546666667	7.332672755333333	7.32369661	1	0	0	0	0
2024-10-01 23:44:40	1.813087080576923	7.3339229807692305	7.32369661	1	0	0	0	0
2024-10-01 23:44:50	1.8121662547826085	7.333761826086956	7.32369661	1	0	0	0	0
2024-10-01 23:45:00	1.8122384701960783	7.333701333333333	7.32369661	1	0	0	0	0
2024-10-01 23:45:10	1.8121841245	7.33386099025	7.32369661	1	0	0	0	0
2024-10-01 23:45:20	1.811880898	7.334805604	7.32369661	1	0	0	0	0
2024-10-01 23:45:30	1.8117669112500001	7.3350026685000005	7.32369661	1	0	0	0	0
2024-10-01 23:45:40	1.81198263	7.333903768	7.32369661	1	0	0	0	0
2024-10-01 23:45:50	1.8121935917142857	7.3322149674285715	7.32369661	1	0	0	0	0
2024-10-01 23:46:00	1.81264687	7.3312689596	7.32369661	1	0	0	0	0
2024-10-01 23:46:10	1.8130378168	7.33123108	7.32369661	1	0	0	0	0
2024-10-01 23:46:20	1.8128889530508474	7.331139528135593	7.32369661	1	0	0	0	0
2024-10-01 23:46:30	1.812829836	7.331748304571429	7.32369661	1	0	0	0	0
2024-10-01 23:46:40	1.812993492	7.331309386857143	7.32369661	1	0	0	0	0
2024-10-01 23:46:50	1.81290591	7.331097942857143	7.32369661	1	0	0	0	0
2024-10-01 23:47:00	1.8131169907843139	7.330521540392157	7.32369661	1	0	0	0	0
2024-10-01 23:47:10	1.8136096	7.3294973017142855	7.32369661	1	0	0	0	0
2024-10-01 23:47:20	1.8134177492957746	7.329310493239437	7.32369661	1	0	0	0	0
2024-10-01 23:47:30	1.813298223	7.330689365	7.32369661	1	0	0	0	0
2024-10-01 23:47:40	1.8130076620253166	7.330919569620253	7.32369661	1	0	0	0	0
2024-10-01 23:47:50	1.8128076228169014	7.330739331549296	7.32369661	1	0	0	0	0
2024-10-01 23:48:00	1.812878391020408	7.3307703	7.32369661	1	0	0	0	0
2024-10-01 23:48:10	1.8128517728571427	7.3307806428571425	7.32369661	1	0	0	0	0
2024-10-01 23:48:20	1.8125006978723404	7.330391815319149	7.32369661	1	0	0	0	0
2024-10-01 23:48:30	1.8124032777777779	7.330845094074074	7.32369661	1	0	0	0	0
2024-10-01 23:48:40	1.8125525242253522	7.331056921971832	7.32369661	1	0	0	0	0
2024-10-01 23:48:50	1.812187056521739	7.331768695652174	7.32369661	1	0	0	0	0
2024-10-01 23:49:00	1.81227791	7.331612654390244	7.32369661	1	0	0	0	0
2024-10-01 23:49:10	1.8127507164999999	7.3303990125	7.32369661	1	0	0	0	0
2024-10-01 23:49:20	1.812722228	7.330312634	7.32369661	1	0	0	0	0
2024-10-01 23:49:30	1.8132283359999999	7.328149651	7.32369661	1	0	0	0	0
2024-10-01 23:49:40	1.81377649	7.327072686857143	7.32369661	1	0	0	0	0
2024-10-01 23:49:50	1.8139600236708862	7.326594990886076	7.32369661	1	0	0	0	0
2024-10-01 23:50:00	1.8142592245762712	7.326182721525424	7.32369661	1	0	0	0	0
2024-10-01 23:50:10	1.81408024	7.326426597619048	7.32369661	1	0	0	0	0
2024-10-01 23:50:20	1.813886573090909	7.328175380727273	7.32369661	1	0	0	0	0
2024-10-01 23:50:30	1.8132868861764706	7.3298665429411765	7.32369661	1	0	0	0	0
2024-10-01 23:50:40	1.8126729849275363	7.330254059130435	7.32369661	1	0	0	0	0
2024-10-01 23:50:50	1.8124611528571428	7.330146405428572	7.32369661	1	0	0	0	0
2024-10-01 23:51:00	1.8124053337704917	7.330149475409836	7.32369661	1	0	0	0	0
2024-10-01 23:51:10	1.812528775064935	7.328896337662338	7.32369661	1	0	0	0	0
2024-10-01 23:51:20	1.812816381971831	7.328923337464789	7.32369661	1	0	0	0	0
2024-10-01 23:51:30	1.812860736	7.328780704666666	7.32369661	1	0	0	0	0
2024-10-01 23:51:40	1.812593706857143	7.329278480857143	7.32369661	1	0	0	0	0
2024-10-01 23:51:50	1.8125421753333333	7.329631297333334	7.32369661	1	0	0	0	0
2024-10-01 23:52:00	1.8130081476	7.3277000024	7.32369661	1	0	0	0	0
2024-10-01 23:52:10	1.8132172047619048	7.326522391190476	7.32369661	1	0	0	0	0
2024-10-01 23:52:20	1.8132737546666666	7.327728411555555	7.32369661	1	0	0	0	0
2024-10-01 23:52:30	1.81281927125	7.328316625	7.32369661	1	0	0	0	0
2024-10-01 23:52:40	1.8129925228169015	7.3280347363380285	7.32369661	1	0	0	0	0
2024-10-01 23:52:50	1.8131773811392407	7.327373479113923	7.32369661	1	0	0	0	0
2024-10-01 23:53:00	1.8135848	7.327336930588235	7.32369661	1	0	0	0	0
2024-10-01 23:53:10	1.8125847765	7.330238084	7.32369661	1	0	0	0	0
2024-10-01 23:53:20	1.81167233	7.330671901960785	7.32369661	1	0	0	0	0
2024-10-01 23:53:30	1.8119635901265823	7.330134148734177	7.32369661	1	0	0	0	0
2024-10-01 23:53:40	1.812332938	7.329113825	7.32369661	1	0	0	0	0
2024-10-01 23:53:50	1.8121515674074073	7.329906288888889	7.32369661	1	0	0	0	0
2024-10-01 23:54:00	1.81181312	7.3304456406666665	7.32369661	1	0	0	0	0
2024-10-01 23:54:10	1.811748530487805	7.330428891219512	7.32369661	1	0	0	0	0
2024-10-01 23:54:20	1.8119406429787235	7.329306191489362	7.32369661	1	0	0	0	0
2024-10-01 23:54:30	1.81254881	7.327216323	7.32369661	1	0	0	0	0
2024-10-01 23:54:40	1.8125072984507042	7.328959774647887	7.32369661	1	0	0	0	0
2024-10-01 23:54:50	1.8123054844303799	7.32910719	7.32369661	1	0	0	0	0
2024-10-01 23:55:00	1.8123963355696202	7.3282840340506334	7.32369661	1	0	0	0	0
2024-10-01 23:55:10	1.81276977	7.327137939756097	7.32369661	1	0	0	0	0
2024-10-01 23:55:20	1.8126740335849056	7.327508720754717	7.32369661	1	0	0	0	0
2024-10-01 23:55:30	1.812381	7.328374961176471	7.32369661	1	0	0	0	0
2024-10-01 23:55:40	1.8121803835714285	7.3293386457142855	7.32369661	1	0	0	0	0
2024-10-01 23:55:50	1.812164252222222	7.327914667777778	7.32369661	1	0	0	0	0
2024-10-01 23:56:00	1.8128663058823529	7.326624617647059	7.32369661	1	0	0	0	0
2024-10-01 23:56:10	1.8133554083606558	7.3252001421311475	7.32369661	1	0	0	0	0
2024-10-01 23:56:20	1.813674038367347	7.325395653061224	7.32369661	1	0	0	0	0
2024-10-01 23:56:30	1.813293454	7.3264606	7.32369661	1	0	0	0	0
2024-10-01 23:56:40	1.8131694376056338	7.326373750422535	7.32369661	1	0	0	0	0
2024-10-01 23:56:50	1.8128741008695652	7.32634375826087	7.32369661	1	0	0	0	0
2024-10-01 23:57:00	1.8126799048529412	7.32720543882353	7.32369661	1	0	0	0	0
2024-10-01 23:57:10	1.81252432	7.326788774320987	7.32369661	1	0	0	0	0
2024-10-01 23:57:20	1.8130265368	7.325911274	7.32369661	1	0	0	0	0
2024-10-01 23:57:30	1.8128924422857142	7.326803449142857	7.32369661	1	0	0	0	0
2024-10-01 23:57:40	1.8123371428571429	7.328114785714286	7.32369661	1	0	0	0	0
2024-10-01 23:57:50	1.812569904814815	7.327158954074074	7.32369661	1	0	0	0	0
2024-10-01 23:58:00	1.8128922376271186	7.326173654915254	7.32369661	1	0	0	0	0
2024-10-01 23:58:10	1.81315744	7.325651869387755	7.32369661	1	0	0	0	0
2024-10-01 23:58:20	1.8136121	7.324359408541667	7.32369661	1	0	0	0	0
2024-10-01 23:58:30	1.8137584404918032	7.324185779016394	7.32369661	1	0	0	0	0
2024-10-01 23:58:40	1.81361461	7.323942	7.32369661	1	0	0	0	0
2024-10-01 23:58:50	1.813625271978022	7.323984555054945	7.32369661	1	0	0	0	0
2024-10-01 23:59:00	1.813737346	7.324208693428572	7.32369661	1	0	0	0	0
2024-10-01 23:59:10	1.8137191028571429	7.324616428571429	7.32369661	1	0	0	0	0
2024-10-01 23:59:20	1.8130931773333334	7.325671266666667	7.32369661	1	0	0	0	0
2024-10-01 23:59:30	1.81345549	7.3238332538028175	7.32369661	1	0	0	0	0
2024-10-01 23:59:40	1.81464592	7.3214565868	7.32369661	1	0	0	0	0
2024-10-01 23:59:50	1.8143565	7.3234744166666665	7.32369661	1	0	0	0	0
2024-10-02 00:00:00	1.8138166571428571	7.324337291428572	7.32369661	1	0	0	0	0
